##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时32分07秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时32分20秒.952,5,13,26,19,32,36,37,5,5,6,6,7,7,8,8,5,5,8,6,5,5,5,6,5,5,10,15,13,17,18,22,6,5,10,13,12,15,16,14,6,6,8,10,8,10,10,10,5,6,10,13,12,16,18,20,6,6,10,13,13,18,16,15,5,5,11,20,18,43,32,24,5,5,11,20,18,31,39,25,5,6,13,23,20,37,52,32,6,5,13,24,21,34,44,28,7,1408.0,5.0,52.0,14.67,96.0,0.7236236579514987,4.3466997146606445,6.8250532150268555
14时32分21秒.058,6,13,26,19,32,36,37,4,5,8,8,6,7,8,8,6,5,6,7,5,6,5,6,4,6,10,15,13,17,18,22,5,5,10,13,11,13,16,14,6,4,8,9,9,10,10,10,5,6,10,13,14,18,18,20,5,5,9,13,13,17,16,13,5,6,11,20,18,43,32,24,5,5,11,20,17,31,39,25,5,5,13,22,20,37,52,32,6,5,13,24,21,34,44,28,5,1400.0,4.0,52.0,14.58,96.0,0.729774916375884,4.350714206695557,6.809285640716553
14时32分21秒.153,5,13,26,19,32,36,37,5,5,8,6,8,8,7,8,5,6,5,5,5,7,6,6,5,5,10,15,13,17,18,21,5,5,11,13,13,13,16,13,6,5,8,9,9,10,10,10,5,5,9,13,13,17,17,20,5,5,10,13,13,16,14,13,6,6,11,20,20,43,31,24,4,4,11,20,17,31,39,25,6,5,13,23,20,39,52,32,6,6,13,24,21,35,44,28,5,1400.0,4.0,52.0,14.58,96.0,0.7326552214168597,4.350714206695557,6.809285640716553
14时32分21秒.254,5,13,26,19,32,36,38,5,5,6,8,8,6,8,7,6,6,5,7,5,5,6,5,5,5,10,15,13,17,18,21,5,5,10,13,13,16,16,13,5,6,9,9,9,9,9,11,6,6,9,13,13,16,17,20,6,6,10,13,13,16,16,13,5,6,11,20,19,43,32,24,4,5,13,22,20,31,39,25,5,5,12,23,20,39,52,32,5,5,13,24,21,35,44,28,6,1410.0,4.0,52.0,14.69,96.0,0.7310773700642562,4.350714206695557,6.809285640716553
14时32分21秒.353,6,13,26,19,32,36,38,5,6,6,7,6,8,7,7,5,6,6,6,5,6,6,5,5,5,10,15,15,17,18,22,6,5,9,13,13,15,16,13,6,5,9,10,9,11,10,11,5,5,11,13,13,16,17,20,5,5,10,16,13,16,16,15,5,6,11,20,19,43,32,24,5,6,12,19,20,31,38,25,4,6,14,23,20,37,52,32,5,5,13,24,21,35,43,28,5,1414.0,4.0,52.0,14.73,96.0,0.7206738860238375,4.3309760093688965,6.813295841217041
14时32分21秒.453,5,13,29,19,32,36,37,5,5,8,8,7,7,9,8,5,6,7,6,5,5,5,5,5,6,11,15,14,17,18,22,5,5,9,13,13,15,16,13,5,6,9,10,10,10,11,10,5,5,9,15,13,16,16,20,5,6,9,14,13,16,16,14,5,5,11,20,18,43,32,23,5,5,12,19,18,31,38,25,5,5,12,23,20,37,52,32,5,5,13,24,21,34,43,28,6,1407.0,5.0,52.0,14.66,96.0,0.7220698384207849,4.3309760093688965,6.813295841217041
14时32分21秒.554,5,13,28,19,32,36,38,5,6,8,8,8,8,8,8,5,5,5,5,6,7,6,4,5,5,10,14,13,17,18,21,4,5,9,13,12,15,16,15,6,5,8,9,9,11,11,10,5,5,10,15,13,16,18,19,5,5,10,13,13,18,14,13,5,5,11,20,18,43,32,23,5,5,12,21,18,31,38,25,5,5,12,23,20,38,52,32,5,5,13,24,21,34,43,29,5,1404.0,4.0,52.0,14.62,96.0,0.7299398835979128,4.345441818237305,6.7913103103637695
14时32分21秒.653,5,13,27,19,31,36,39,5,5,7,6,6,8,8,8,6,5,5,5,4,6,5,4,5,4,10,16,13,17,18,21,5,5,9,12,11,15,16,15,5,5,8,10,9,10,11,10,6,5,9,13,12,15,17,19,5,5,9,13,13,16,17,13,5,5,13,20,18,43,32,24,5,5,12,20,17,31,39,25,5,6,12,23,20,37,52,32,5,4,13,24,21,33,43,29,5,1388.0,4.0,52.0,14.46,96.0,0.7422357901805642,4.345441818237305,6.7913103103637695
14时32分21秒.751,5,13,27,18,31,36,38,5,5,5,7,7,7,8,8,5,5,5,5,5,5,5,5,5,5,10,15,13,17,18,21,5,6,10,12,13,15,16,15,7,5,8,10,10,10,10,11,5,5,10,13,12,15,17,19,5,5,10,13,12,16,16,15,5,5,11,20,18,43,32,24,6,5,11,20,17,31,39,25,5,5,12,23,20,37,52,32,5,5,13,24,21,34,43,29,5,1392.0,5.0,52.0,14.5,96.0,0.7361483462141102,4.345441818237305,6.7913103103637695
14时32分21秒.852,5,13,27,20,31,36,38,5,6,7,8,8,7,6,8,6,5,6,5,6,6,7,5,8,4,11,15,13,17,18,21,6,4,10,12,11,15,16,15,5,5,8,10,10,9,11,11,5,5,10,13,12,15,17,21,6,6,10,13,12,18,16,13,5,4,11,20,18,43,31,24,5,5,11,19,17,30,39,25,6,5,12,23,20,38,51,32,5,5,13,24,21,34,43,29,6,1402.0,4.0,51.0,14.6,96.0,0.7237447221640738,4.379457950592041,6.783880233764648
14时32分21秒.952,5,13,27,20,32,36,38,5,6,8,6,7,6,8,7,5,5,6,6,6,6,5,5,5,6,11,15,13,17,18,22,5,5,10,12,11,14,16,15,5,5,8,10,9,10,11,10,6,5,10,13,12,15,17,21,5,5,11,13,12,18,15,13,6,5,11,20,18,43,31,24,6,6,11,19,17,31,39,25,5,5,12,23,20,38,51,33,5,5,13,25,21,34,43,29,6,1402.0,5.0,51.0,14.6,96.0,0.7293912080413788,4.379457950592041,6.783880233764648
14时32分22秒.053,6,15,27,19,32,36,39,4,5,7,6,8,7,7,8,6,5,6,6,6,6,6,6,5,6,10,15,13,17,18,21,6,4,10,12,14,16,16,15,5,4,8,10,10,11,11,10,6,5,9,13,11,17,17,20,6,5,11,13,12,17,17,15,5,5,13,20,20,42,31,24,5,6,11,19,17,31,39,25,5,6,11,24,20,38,51,32,6,6,13,23,20,33,43,29,5,1412.0,4.0,51.0,14.71,96.0,0.7179780361655791,4.3597731590271,6.777620315551758
14时32分22秒.153,6,14,27,19,32,36,39,5,5,8,8,5,6,8,8,6,6,5,6,6,5,5,6,6,6,10,15,13,17,18,21,5,6,10,12,12,14,16,14,5,6,8,10,8,10,11,10,4,6,10,15,14,16,17,19,5,6,10,13,12,17,16,15,6,5,12,20,19,42,31,24,5,6,11,21,17,30,39,25,5,6,13,23,20,37,51,32,5,6,13,24,22,33,43,29,5,1409.0,4.0,51.0,14.68,96.0,0.7168524119945444,4.3597731590271,6.777620315551758
14时32分22秒.252,6,13,26,19,32,36,39,5,6,6,7,7,8,6,8,6,6,5,6,6,5,5,5,5,6,10,14,13,17,18,21,6,5,10,12,12,14,16,14,5,4,8,9,10,10,11,10,5,6,10,15,11,16,17,19,5,4,10,13,12,17,16,14,5,4,12,20,19,42,31,24,5,6,11,20,17,30,39,25,6,5,13,23,20,38,51,32,4,5,13,24,22,33,43,28,5,1393.0,4.0,51.0,14.51,96.0,0.7300839073696284,4.3597731590271,6.777620315551758
14时32分22秒.352,5,13,27,19,32,36,39,5,4,7,7,8,7,8,6,6,5,7,5,5,5,6,5,5,5,11,14,13,17,18,21,5,5,10,12,12,16,16,16,6,6,8,9,9,10,10,9,5,5,10,14,13,16,17,19,5,5,10,13,12,17,16,14,5,6,12,20,19,42,31,24,6,6,11,20,17,30,39,25,6,6,13,24,20,38,51,32,5,5,13,24,21,34,43,27,6,1402.0,4.0,51.0,14.6,96.0,0.7240820549874571,4.348073959350586,6.812410831451416
14时32分22秒.453,5,13,27,19,32,36,39,6,4,6,7,7,5,6,5,5,6,5,6,5,5,5,5,5,4,10,16,13,17,18,22,5,5,9,12,11,16,16,14,5,4,8,10,9,10,10,10,4,6,10,16,13,16,17,19,5,5,10,13,12,17,16,14,5,6,12,20,19,42,32,23,5,5,11,20,17,30,39,25,5,6,13,24,20,38,52,32,6,6,13,24,21,33,43,28,6,1392.0,4.0,52.0,14.5,96.0,0.7401754459884718,4.348073959350586,6.812410831451416
14时32分22秒.556,4,13,26,21,32,36,39,6,5,7,7,8,6,7,8,6,5,6,7,6,5,5,5,5,6,10,15,13,17,18,22,5,5,11,12,11,16,16,14,5,5,8,10,9,10,10,9,5,6,9,14,13,16,17,19,5,5,9,13,14,17,16,14,5,5,11,20,17,43,32,23,6,5,11,20,17,29,39,25,5,5,13,24,20,38,52,32,5,5,13,25,22,34,43,28,5,1401.0,4.0,52.0,14.59,96.0,0.7327273530516244,4.351534843444824,6.799072265625
14时32分22秒.652,6,15,26,19,32,36,39,4,6,6,7,9,7,8,8,6,5,6,5,6,6,5,5,4,5,10,15,13,17,20,22,5,5,9,12,11,16,16,14,5,5,8,10,9,11,10,11,6,5,10,14,13,15,17,21,5,4,10,13,13,17,16,13,5,5,11,20,19,41,32,23,6,5,13,20,19,29,39,25,5,5,11,23,20,37,52,32,6,4,13,25,21,34,43,28,5,1403.0,4.0,52.0,14.61,96.0,0.7270551187921598,4.351534843444824,6.799072265625
14时32分22秒.753,5,14,26,21,32,36,39,5,5,6,7,7,7,7,9,6,5,6,5,5,7,5,5,5,5,11,17,13,17,19,22,6,5,11,12,13,16,16,14,6,5,8,10,9,9,11,10,5,5,10,14,13,18,17,21,5,6,10,13,13,17,16,13,5,4,11,20,19,42,32,23,6,6,12,20,19,32,39,25,4,6,13,23,20,37,51,32,6,5,13,23,21,34,43,28,6,1416.0,4.0,51.0,14.75,96.0,0.7195575688547113,4.351534843444824,6.799072265625
14时32分22秒.853,5,14,27,20,32,36,40,5,5,8,6,7,7,8,7,5,6,5,6,6,5,5,6,7,5,10,16,13,17,19,21,6,5,9,12,11,16,16,14,5,6,8,8,8,10,11,11,5,5,10,14,13,16,17,19,6,5,10,13,13,17,16,13,5,5,11,20,18,42,32,23,6,5,11,20,18,30,41,25,5,4,13,23,20,37,52,32,5,5,12,24,21,33,43,28,6,1402.0,4.0,52.0,14.6,96.0,0.7317310508852332,4.370898723602295,6.776747703552246
14时32分22秒.953,6,13,27,19,32,37,40,5,6,7,6,5,6,7,8,6,5,6,5,5,6,5,5,5,6,9,14,13,17,19,21,5,5,11,12,13,16,16,14,6,6,8,9,9,11,10,11,5,5,10,14,13,16,17,21,5,5,9,13,13,19,16,13,6,6,11,20,20,42,32,23,6,6,11,20,18,31,41,25,5,4,12,23,20,37,51,32,5,5,12,25,21,33,43,28,5,1406.0,4.0,51.0,14.65,96.0,0.7323398648652023,4.370898723602295,6.776747703552246
14时32分23秒.052,5,13,27,19,32,37,40,6,6,7,8,8,8,8,7,5,6,6,6,8,7,6,6,5,6,11,16,13,17,19,21,4,5,9,12,12,14,16,14,4,5,9,9,9,10,11,10,5,4,10,14,13,16,17,20,5,4,9,13,15,17,15,15,5,5,11,20,19,43,32,23,5,5,13,20,18,31,41,25,5,6,12,24,22,37,51,32,6,6,12,25,21,33,43,28,5,1418.0,4.0,51.0,14.77,96.0,0.7238704126684596,4.370898723602295,6.776747703552246
14时32分23秒.151,4,13,27,19,32,37,40,6,6,7,7,7,8,8,8,5,5,6,5,6,6,5,5,5,5,10,15,13,16,19,21,5,6,9,12,12,16,16,16,6,6,7,9,9,9,10,9,6,5,10,14,13,16,17,20,5,6,10,15,14,19,17,15,5,5,11,20,18,43,32,24,5,5,11,20,18,31,41,26,6,5,12,24,21,37,52,32,5,5,12,25,21,35,43,28,5,1418.0,4.0,52.0,14.77,96.0,0.7331764244686915,4.368829250335693,6.803244113922119
14时32分23秒.253,5,13,27,22,32,38,40,6,6,7,7,7,8,8,8,5,6,6,6,5,5,5,5,5,5,10,15,13,18,18,21,5,5,10,12,12,16,15,14,5,5,8,10,9,10,10,10,5,6,10,14,13,18,17,20,5,5,10,14,13,18,16,13,6,6,11,20,18,43,32,24,5,5,13,20,18,31,41,26,5,5,12,24,20,37,52,32,5,5,14,25,21,35,43,28,6,1423.0,5.0,52.0,14.82,96.0,0.7310229403140011,4.368829250335693,6.803244113922119
14时32分23秒.351,5,13,28,20,32,37,40,5,5,6,8,8,6,8,6,5,5,6,7,6,5,6,5,6,5,11,15,13,18,18,21,5,6,10,12,12,16,15,14,6,6,8,9,8,10,10,9,4,4,10,14,13,16,17,20,6,5,9,14,13,18,16,13,6,5,11,20,18,43,32,24,5,5,12,20,18,30,41,26,6,6,12,24,20,37,52,32,5,5,13,25,20,33,43,28,6,1410.0,4.0,52.0,14.69,96.0,0.7334512985218961,4.368829250335693,6.803244113922119
14时32分23秒.452,5,13,28,19,32,36,40,6,5,6,6,7,7,8,8,5,5,5,6,6,6,5,5,5,5,10,15,13,18,18,21,4,5,9,12,12,16,15,16,6,5,8,10,10,11,10,10,6,4,10,14,11,16,17,20,5,5,11,13,13,17,15,16,5,5,11,20,18,43,32,24,5,6,12,20,17,30,39,26,6,5,12,24,20,37,52,32,5,5,13,24,20,34,43,28,5,1404.0,4.0,52.0,14.62,96.0,0.7338657508484382,4.372507095336914,6.797008514404297
14时32分23秒.552,6,12,27,19,32,36,41,6,5,7,8,7,6,8,8,5,6,6,5,5,6,5,5,5,5,11,15,13,17,18,25,5,4,10,12,12,16,15,14,5,5,7,10,8,9,11,10,5,6,10,13,13,16,17,20,5,6,10,13,13,17,17,15,6,5,11,20,18,42,32,24,5,6,12,20,19,31,39,26,5,5,12,24,20,38,52,32,4,5,12,24,20,34,43,29,5,1409.0,4.0,52.0,14.68,96.0,0.7358919357610593,4.372507095336914,6.797008514404297
14时32分23秒.652,6,12,27,19,32,36,41,5,5,7,7,8,8,8,8,5,5,7,6,5,6,6,5,4,5,11,15,13,17,18,21,5,6,9,12,11,15,15,16,5,5,10,10,9,11,11,10,6,6,11,15,12,18,17,20,4,6,11,13,13,17,16,15,5,5,11,20,18,42,32,24,5,6,12,20,17,31,39,25,5,5,12,24,19,37,53,32,5,5,11,24,20,34,43,29,4,1412.0,4.0,53.0,14.71,96.0,0.7283649170126905,4.372507095336914,6.797008514404297
14时32分23秒.752,5,12,27,19,32,36,41,5,5,6,6,7,8,7,7,6,6,7,6,5,5,5,5,5,4,11,15,13,16,18,22,5,6,9,12,11,15,15,15,6,5,8,9,9,10,11,10,6,5,10,15,14,17,17,20,5,5,11,16,13,19,16,14,5,6,11,20,18,42,31,24,5,5,11,20,17,31,38,26,5,4,12,24,21,39,52,32,5,6,11,25,20,34,43,29,6,1409.0,4.0,52.0,14.68,96.0,0.7338520810519534,4.364442825317383,6.813697814941406
14时32分23秒.852,6,12,28,19,32,37,41,6,5,7,8,7,6,8,8,4,5,6,8,6,5,5,5,5,6,10,15,13,18,18,22,5,5,10,12,13,15,15,15,5,5,8,12,9,10,11,11,7,6,11,15,14,17,17,20,5,6,10,15,13,19,16,14,6,5,11,20,18,43,31,24,5,6,13,20,17,30,38,26,6,5,12,24,20,38,52,32,6,6,13,25,20,34,44,29,5,1431.0,4.0,52.0,14.91,96.0,0.7179214597055364,4.364442825317383,6.813697814941406
14时32分23秒.953,5,14,27,19,32,37,42,5,5,6,8,6,8,7,9,5,5,6,6,5,5,6,5,4,5,10,15,13,16,18,22,5,5,10,12,13,15,17,15,5,5,9,10,9,11,11,11,5,5,11,14,14,17,17,20,6,6,10,13,13,18,16,16,5,6,11,20,18,43,31,23,5,6,13,20,17,30,38,26,5,4,12,24,20,38,52,32,6,5,13,25,20,34,44,29,6,1421.0,4.0,52.0,14.8,96.0,0.728120254035505,4.360661506652832,6.793455123901367
14时32分24秒.052,6,14,28,19,32,37,43,6,5,6,6,7,7,7,8,5,5,7,5,5,6,6,6,6,5,11,15,13,18,18,23,6,6,10,12,12,15,16,15,5,4,9,11,9,10,11,11,5,5,10,14,14,17,17,20,6,5,10,13,13,18,16,16,4,5,11,20,20,43,32,24,6,4,11,20,17,30,39,26,5,6,12,24,20,38,52,32,5,6,12,25,20,34,44,29,5,1427.0,4.0,52.0,14.86,96.0,0.7317896675165361,4.360661506652832,6.793455123901367
14时32分24秒.154,6,14,28,19,33,37,43,5,4,8,6,6,8,8,6,5,5,6,5,5,5,5,6,5,5,9,15,15,17,18,23,5,5,9,14,12,15,15,14,6,5,8,9,10,11,10,11,5,6,9,14,13,17,17,20,5,4,10,15,16,18,16,14,6,5,11,20,19,43,32,24,5,6,11,22,17,31,39,26,5,6,12,24,22,38,52,32,5,5,12,25,20,34,43,29,4,1423.0,4.0,52.0,14.82,96.0,0.73991853773851,4.358046531677246,6.787420749664307
14时32分24秒.252,5,13,28,19,33,37,43,4,5,8,6,6,8,8,8,5,5,7,6,5,5,5,6,5,5,10,15,13,17,18,22,5,6,10,12,12,15,15,14,5,5,9,10,10,10,12,11,5,7,10,14,13,17,19,19,4,5,10,14,14,18,16,14,5,5,11,20,19,43,32,24,6,5,11,20,19,31,41,26,5,5,12,24,20,39,52,33,5,6,12,25,20,34,43,29,5,1427.0,4.0,52.0,14.86,96.0,0.7384592057501941,4.358046531677246,6.787420749664307
14时32分24秒.352,5,13,32,19,33,37,43,6,6,7,8,6,8,8,7,4,4,7,6,7,6,6,5,8,5,9,15,13,17,18,22,5,5,9,12,12,15,15,14,6,5,9,11,10,11,11,10,5,5,10,14,13,17,18,22,5,5,10,14,13,18,16,16,5,5,11,20,18,43,32,24,5,5,11,20,18,31,40,26,5,5,12,24,20,38,52,33,5,5,12,25,20,33,43,29,6,1432.0,4.0,52.0,14.92,96.0,0.7336537806872322,4.358046531677246,6.787420749664307
14时32分24秒.437,6,13,29,19,33,37,43,6,5,6,7,7,7,6,7,5,5,5,6,5,5,6,5,5,5,10,15,13,17,20,21,5,6,10,12,12,14,15,14,6,5,7,10,10,11,11,10,4,5,10,14,13,17,18,21,6,5,11,14,13,17,15,14,6,5,11,20,18,43,32,24,6,5,11,19,18,31,40,26,5,5,12,24,19,38,52,33,4,6,12,25,20,33,43,30,6,1416.0,4.0,52.0,14.75,96.0,0.7423522428315544,4.3728814125061035,6.784604549407959
14时32分24秒.555,5,13,32,19,33,39,43,4,5,8,7,6,8,8,8,6,5,8,5,7,5,5,5,5,5,11,15,13,17,20,21,5,5,10,12,11,16,15,14,6,5,9,10,9,11,11,11,5,4,11,14,13,16,18,21,5,5,10,14,13,17,15,14,5,6,11,20,18,43,32,25,6,5,13,21,17,31,40,25,5,5,12,24,19,38,52,33,6,6,12,25,20,33,43,29,6,1432.0,4.0,52.0,14.92,96.0,0.7354383121235317,4.3728814125061035,6.784604549407959
14时32分24秒.652,5,13,32,21,33,39,44,5,5,7,6,7,7,7,8,5,6,6,6,5,5,5,5,5,4,11,15,13,17,19,22,5,5,11,12,13,15,15,16,4,6,8,10,10,10,10,11,6,4,10,13,13,16,18,20,4,4,11,14,13,17,17,14,6,6,11,20,18,43,32,25,5,5,11,21,19,30,40,25,5,6,12,24,21,38,52,33,6,5,14,25,20,33,44,28,5,1431.0,4.0,52.0,14.91,96.0,0.74440210322175,4.356743335723877,6.756464004516602
14时32分24秒.751,6,13,32,21,33,39,44,6,5,7,8,8,8,7,9,6,5,6,6,5,7,5,6,5,6,10,15,13,17,17,22,6,5,11,12,12,14,15,16,6,4,8,10,10,11,10,11,7,5,10,13,13,16,18,22,5,5,11,16,13,17,17,14,6,5,11,20,18,43,31,25,5,6,11,21,17,31,40,26,6,6,12,24,21,39,52,33,6,5,12,25,20,33,44,28,5,1447.0,4.0,52.0,15.07,96.0,0.728480631776766,4.356743335723877,6.756464004516602
14时32分24秒.852,6,16,31,21,33,38,43,6,5,7,8,8,8,8,8,5,5,8,5,6,5,5,5,5,5,10,15,13,17,17,22,4,5,10,12,12,14,15,16,5,6,9,11,10,11,10,10,5,4,10,16,13,16,18,20,4,5,10,14,13,17,16,16,6,5,11,20,18,43,31,25,6,6,11,21,17,31,39,26,5,8,12,24,21,39,52,33,4,5,12,25,20,33,44,29,5,1438.0,4.0,52.0,14.98,96.0,0.7323261417396717,4.336578369140625,6.7336578369140625
14时32分24秒.952,5,13,31,21,33,38,43,5,4,8,8,8,8,8,8,6,5,7,6,6,5,7,6,4,5,11,15,16,17,19,22,5,5,9,12,12,14,15,15,5,5,9,9,10,11,11,10,6,4,10,16,13,16,18,19,5,6,9,14,13,17,16,16,5,5,11,19,18,43,31,25,5,5,11,21,17,31,39,26,4,5,12,24,21,39,52,33,6,5,12,25,23,33,44,30,5,1438.0,4.0,52.0,14.98,96.0,0.7354890172047349,4.336578369140625,6.7336578369140625
14时32分25秒.052,5,13,31,20,33,38,42,5,6,7,7,9,8,9,8,6,5,6,5,6,5,5,6,5,5,11,15,13,17,19,21,5,6,10,12,12,16,15,15,5,5,8,10,9,10,11,11,5,6,10,15,13,16,18,21,5,6,9,14,13,17,18,14,5,5,13,19,18,43,31,24,5,5,11,20,17,31,39,26,5,5,12,24,20,38,52,34,6,6,14,25,21,34,44,29,5,1437.0,5.0,52.0,14.97,96.0,0.7295597199528576,4.336578369140625,6.7336578369140625
14时32分25秒.153,5,13,31,20,33,38,42,6,5,8,8,8,8,8,9,5,5,6,6,6,5,5,5,4,5,11,15,13,17,19,22,5,5,10,12,12,15,15,15,5,6,8,10,9,11,11,10,5,6,11,14,13,16,17,21,5,5,9,16,13,17,16,16,5,4,12,19,20,43,31,24,5,6,13,19,17,31,39,26,5,5,12,24,20,38,52,34,5,6,13,25,20,34,44,29,5,1435.0,4.0,52.0,14.95,96.0,0.7320374234630102,4.34808349609375,6.751567840576172
14时32分25秒.254,5,16,29,20,33,38,42,5,6,8,8,8,8,8,8,6,5,6,6,7,5,5,5,5,6,11,15,13,17,18,22,5,5,9,12,12,15,15,14,6,5,8,10,9,10,11,11,4,5,10,16,13,18,17,21,6,5,10,14,13,19,16,16,5,6,11,21,18,43,31,24,5,5,13,21,17,31,39,26,5,6,12,24,20,38,52,34,5,4,13,25,20,34,43,29,5,1439.0,4.0,52.0,14.99,96.0,0.726573048765105,4.34808349609375,6.751567840576172
14时32分25秒.354,6,14,29,19,33,39,44,5,5,8,7,8,8,8,8,5,5,5,6,6,5,5,5,5,5,11,14,13,17,18,22,5,5,10,12,12,15,17,14,6,6,8,11,9,10,11,9,6,6,10,14,13,17,19,21,5,4,10,13,13,18,16,16,5,5,11,21,18,43,32,27,6,6,11,20,20,31,39,26,5,6,12,24,20,38,52,33,5,5,13,25,20,34,43,29,5,1439.0,4.0,52.0,14.99,96.0,0.7345056576563527,4.366573810577393,6.75781774520874
14时32分25秒.452,5,13,29,21,33,37,43,5,5,7,8,7,8,7,8,5,5,7,7,8,5,7,6,5,6,10,16,13,17,18,21,6,5,11,12,11,15,17,16,5,5,7,10,10,10,11,10,6,6,11,14,13,17,18,20,5,6,10,16,13,17,16,14,6,5,11,21,18,43,32,24,5,5,11,20,17,31,39,26,5,5,12,24,22,37,52,33,5,5,13,25,20,34,43,29,5,1438.0,5.0,52.0,14.98,96.0,0.7234606982114913,4.366573810577393,6.75781774520874
14时32分25秒.552,5,13,29,20,33,37,44,6,5,8,8,8,8,8,9,5,5,7,6,5,6,6,6,4,5,10,16,13,17,18,21,4,5,10,12,13,15,17,14,4,5,8,10,9,11,11,11,5,5,11,14,13,16,18,20,4,6,10,13,13,17,16,14,6,6,11,20,18,43,32,25,5,5,11,20,17,31,39,26,4,4,12,24,20,37,52,33,5,5,13,25,22,34,44,29,6,1429.0,4.0,52.0,14.89,96.0,0.7356544493251168,4.366573810577393,6.75781774520874
14时32分25秒.652,5,13,29,20,33,37,44,6,4,8,7,8,8,8,9,6,6,6,8,5,5,5,5,4,5,10,15,13,17,18,21,4,5,10,12,12,15,16,14,5,6,8,10,10,11,10,10,5,6,10,14,13,16,18,20,5,5,10,13,13,19,16,14,4,5,11,22,18,42,32,25,5,5,13,22,17,31,38,26,5,5,12,23,20,37,52,33,5,5,13,25,20,34,44,29,6,1427.0,4.0,52.0,14.86,96.0,0.7340409890560482,4.349334239959717,6.757883548736572
14时32分25秒.752,6,13,28,20,33,37,42,5,6,7,7,8,8,8,8,5,5,6,6,5,7,6,5,5,6,11,15,13,17,18,21,5,6,9,12,11,15,16,16,5,5,8,10,11,10,11,10,5,5,11,16,13,18,18,20,5,6,10,13,15,18,16,14,5,5,11,21,18,42,32,25,5,5,13,20,17,31,38,26,5,5,12,24,20,39,51,33,5,5,13,25,20,34,42,29,6,1432.0,5.0,51.0,14.92,96.0,0.7204538239408185,4.349334239959717,6.757883548736572
14时32分25秒.853,5,13,28,20,32,37,42,6,6,7,8,7,7,9,8,6,5,5,5,5,5,6,6,6,5,10,15,13,17,18,21,5,6,9,12,13,14,18,16,6,6,9,10,9,11,11,11,6,5,11,14,13,16,18,20,5,6,11,13,13,18,16,14,5,5,11,21,18,43,32,25,4,4,11,20,17,30,38,26,5,4,12,24,20,39,52,33,5,4,13,25,20,34,42,29,5,1424.0,4.0,52.0,14.83,96.0,0.7289961761354433,4.375702381134033,6.745786666870117
14时32分25秒.951,5,13,29,20,32,37,41,6,5,6,7,8,8,8,6,5,6,8,6,5,6,5,6,6,5,11,15,13,17,20,25,5,5,10,12,13,14,17,15,6,5,8,10,9,11,11,11,6,6,10,14,12,16,18,20,5,6,11,15,13,18,16,14,5,6,10,20,18,43,32,24,6,6,11,20,17,31,38,26,4,5,12,25,19,39,52,33,5,5,13,26,20,34,42,28,5,1432.0,4.0,52.0,14.92,96.0,0.7236955259338927,4.375702381134033,6.745786666870117
14时32分26秒.053,5,16,29,20,33,38,41,6,5,6,6,6,8,6,7,5,5,5,5,8,6,6,4,4,5,10,15,13,17,19,23,6,6,10,12,12,14,16,15,5,5,10,9,9,11,11,11,5,5,10,16,12,16,18,20,6,4,11,15,13,17,16,16,5,5,12,22,18,44,32,24,6,5,11,20,17,30,38,26,5,5,12,25,19,39,52,34,5,6,13,26,20,34,43,29,5,1431.0,4.0,52.0,14.91,96.0,0.7363605446170545,4.356743335723877,6.78162145614624
14时32分26秒.168,5,14,33,20,33,38,43,5,5,8,5,6,8,6,6,4,5,5,5,5,7,5,5,6,5,11,15,13,17,21,23,5,5,9,12,12,14,16,15,5,5,8,11,11,10,11,11,6,5,11,13,12,16,18,20,5,5,10,15,13,19,16,16,5,5,12,21,18,44,32,25,5,5,11,20,17,30,38,26,5,5,12,25,21,39,52,33,6,5,13,25,20,34,43,29,4,1432.0,4.0,52.0,14.92,96.0,0.7461813567402905,4.356743335723877,6.78162145614624
14时32分26秒.251,6,14,33,20,33,38,43,5,6,6,5,5,5,7,8,6,5,5,6,5,6,6,6,5,5,11,14,13,17,19,22,4,5,11,12,12,14,16,15,5,6,8,10,9,11,11,11,5,6,10,13,12,18,18,20,5,5,10,13,13,17,16,15,6,4,11,21,18,43,32,25,5,5,13,20,17,30,39,25,6,5,12,25,21,39,52,33,6,5,13,25,20,33,43,29,5,1427.0,4.0,52.0,14.86,96.0,0.7430415099131875,4.356743335723877,6.78162145614624
